"TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","TRAVTIME","CAR_USE","BLUEBOOK","TIF","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","HSDropout","Bachelors","Masters","PhD","Panel_Truck","Pickup","Sports_Car","Van","SUV","Professional","Blue_Collar","Clerical","Doctor","Lawyer","Manager","Home_Maker","Student","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","predict_prob","predict_target"
NA,NA,0,54,0,12,65298,0,213225,1,0,5,0,8030,17,0,4528,3,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,121.577063041708,4.00090931664654,63.1064669110191,8.41825644355621,0.200261481371373,0
NA,NA,1,37,2,9,54349,0,212419,1,0,28,0,10630,13,0,1381,1,0,4,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,112.289188812649,3.99919747626758,71.8177566287428,7.23128700432762,0.217772139282538,0
NA,NA,0,44,0,12,51778,0,0,0,0,32,1,10770,1,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109.957511463708,0,72.2522605244943,0,0.593779443344356,1
NA,NA,0,44,2,7,20324,0,147038,1,0,20,0,10280,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,73.3445718369968,3.83636167098289,70.7178137358733,0,0.0345558495643524,0
NA,NA,2,37,3,11,159092,0,382687,1,1,29,0,15050,6,0,1927,3,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.777858966039,4.27426396351744,84.3032517281554,7.56423847517049,0.0156884968086134,0
NA,NA,0,31,2,0,0,0,0,1,0,48,0,7740,4,0,7323,1,0,7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62.0453991596348,8.8989119057944,0.730009688897013,1
NA,NA,2,36,2,0,0,0,110346,1,0,28,0,5100,4,0,39425,3,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.71391102646743,51.1905565385007,10.5821807761259,0.60166426427889,1
NA,NA,0,54,0,12,77267,0,0,0,0,14,0,14630,1,0,8395,2,0,0,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,130.767982620929,0,83.2104047201283,9.03551068094052,0.147340058272173,0
NA,NA,0,39,0,0,0,0,0,0,0,53,1,5500,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53.0038235886858,0,0.305375703456604,0
NA,NA,1,57,2,0,0,0,0,1,1,29,0,9240,1,0,8336,2,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,67.3247545469226,9.02845871841061,0.831274344722826,1
NA,NA,0,34,2,0,0,1,0,0,0,22,0,11520,9,0,0,0,1,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,74.5297377141571,0,0.690633505197063,1
NA,NA,0,48,0,10,7302,0,158840,0,0,27,0,7030,10,0,3564,1,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,47.0836705020999,3.86997773359729,59.3535097030674,8.1789193328484,0.548054695052967,1
NA,NA,0,52,0,15,88691,0,279497,1,1,40,0,18200,4,0,1261,4,0,2,10,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138.813545175735,4.12515829131115,92.0222631452189,7.14045304310116,0.199090714468123,0
NA,NA,1,58,2,17,3272,0,0,1,1,42,0,7200,1,0,5086,2,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.2593805831397,0,60.0109194565892,8.53444354482276,0.489058963223017,0
NA,NA,0,45,0,14,65466,0,212677,1,1,24,1,7080,3,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121.712405008729,3.99974606112408,59.5477466266722,0,0.365637874245159,0
NA,NA,0,72,0,16,63890,0,256797,1,0,41,0,9100,7,0,4448,3,0,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,120.434923348263,4.08586171429973,66.8525660662313,8.40043463080604,0.242615251049023,0
NA,NA,0,48,0,8,43075,0,175858,1,0,52,0,13970,4,0,5878,2,0,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,101.535882744644,3.91474358086264,81.4583376845276,8.67914195840225,0.268719757292853,0
NA,NA,0,49,0,9,90658,0,276028,0,0,7,1,12350,13,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.13830359953,4.11934062277612,76.9588319354135,0,0.099026638745571,0
NA,NA,0,57,0,14,200772,0,465304,0,0,27,0,9270,1,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,197.729041861158,4.36972651376746,67.4254350659575,0,0.147907209194142,0
NA,NA,0,22,0,11,36821,0,193948,0,0,23,0,29390,6,0,8502,2,0,0,20,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94.8679215416874,3.95829756807984,114.773072823885,9.04817432138579,0.199550234845102,0
NA,NA,0,53,0,13,108744,0,333039,1,1,5,1,5430,1,0,3267,1,0,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,151.62244534001,4.2076726552303,52.6917619903635,8.09193345597989,0.281818387038965,0
NA,NA,0,50,0,14,30795,0,174778,1,1,53,1,8920,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,87.8035206754583,3.91201944203665,66.2396757502066,0,0.0603282027042487,0
NA,NA,0,59,0,12,155410,0,422815,1,1,40,1,33330,7,0,4765,3,0,4,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,176.974376066115,4.32269898035415,121.626183595062,8.46926265765869,0.143501222557221,0
NA,NA,0,33,3,7,51778,0,147326,1,0,38,0,22520,5,0,3075,1,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,3.83721003829809,101.515889895021,8.03138533062553,0.246529488317313,0
NA,NA,0,48,0,11,26875,0,0,0,1,18,1,10450,1,0,3830,1,0,8,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,82.7766580824547,0,71.2545513466548,8.25088114470065,0.788603161901346,1
NA,NA,1,42,3,11,99269,1,306012,0,1,34,1,25910,7,0,45894,2,1,1,10,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,145.753941934312,4.16762318765474,108.295017892494,10.7341114576532,0.568335175862761,1
NA,NA,0,50,0,11,102262,0,0,0,1,39,1,16730,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147.640764110337,0,88.5180073347519,0,0.0392550893342609,0
NA,NA,0,53,0,2,13753,0,0,0,0,49,0,2880,4,0,0,0,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61.9335669061148,0,39.3350708593806,0,0.135680412323672,0
NA,NA,0,49,0,9,60368,0,170643,1,1,16,0,6400,4,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,117.513926912385,3.90144957325036,56.8393323578945,0,0.0557016527281728,0
NA,NA,0,21,1,8,18483,1,0,0,0,20,0,8150,1,0,7781,2,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70.390244982443,0,63.5394801961861,8.9595686535445,0.735972529919566,1
NA,NA,0,50,0,9,58628,0,0,0,1,14,0,12360,1,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116.035131638302,0,76.9875528121516,0,0.102385018007966,0
NA,NA,0,53,0,0,0,0,105085,1,1,31,0,6800,11,0,0,0,0,0,14,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.69346597301419,58.4502817243377,0,0.151548058919562,0
NA,NA,0,49,0,2,81280,0,241420,1,1,24,0,14530,1,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,133.666611884634,4.05745186885804,82.9477190838486,0,0.0606024346132003,0
NA,NA,1,38,2,13,38317,0,125157,1,0,44,0,1500,1,0,2896,1,0,8,8,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,96.5180455536354,3.76714581990408,29.119108217154,7.97143099776935,0.729368731639776,1
NA,NA,0,53,0,11,70026,0,0,0,0,39,0,18780,10,0,0,0,0,0,11,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,125.313334185083,0,93.3627565922659,0,0.125570454119572,0
NA,NA,0,49,0,8,51778,0,0,0,1,26,0,12910,4,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.957511463708,0,78.5483375342511,0,0.105536329570132,0
NA,NA,0,48,0,8,134140,0,0,0,1,34,1,30240,1,0,7478,2,0,6,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,166.047654270945,0,116.291561955012,8.91985437219167,0.289863894040081,0
NA,NA,0,53,0,13,51778,0,499433,1,1,26,0,14610,6,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,109.957511463708,4.404817581922,83.1579451997918,0,0.0453763186730608,0
NA,NA,0,51,0,4,72453,0,0,0,0,52,0,13850,1,0,2847,4,0,7,15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,127.175779827007,0,81.1350196235762,7.95437227253187,0.528191715676162,1
NA,NA,2,37,2,5,51778,0,235987,1,1,50,0,11270,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,109.957511463708,4.04702934025509,73.7797068485947,0,0.268021811132222,0
NA,NA,0,26,3,13,14822,1,158840,0,0,5,0,8830,10,0,7486,3,0,9,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63.9738736508101,3.86997773359729,65.9307299957349,8.92092346223069,0.714380594471858,1
NA,NA,0,47,0,0,0,0,56266,1,0,32,0,6200,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.44173796717557,56.0134817471988,0,0.513731818226755,1
NA,NA,0,48,0,13,78966,0,0,0,0,39,0,21420,6,0,0,0,0,3,8,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,132.00536442897,0,99.1991096139583,0,0.258323777081122,0
NA,NA,0,51,0,13,51513,0,0,0,1,42,0,6650,4,0,33388,2,1,4,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109.713480590563,0,57.8523198299456,10.4159817834027,0.411777066277687,0
NA,NA,0,33,0,11,51778,0,122916,0,0,47,0,12400,20,0,5531,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,109.957511463708,3.75946244936703,77.1023112547999,8.61830469278465,0.0332422311292989,0
NA,NA,0,58,0,12,69282,0,295989,1,1,47,0,10520,6,0,1142,1,0,0,13,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,124.735088701547,4.15196935668256,71.4741922635949,7.04141166379481,0.192139203668224,0
NA,NA,0,30,0,10,27803,0,0,0,0,41,0,7280,4,0,6322,2,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,84.0023989075342,0,60.317393471636,8.75194905805861,0.496031491538736,0
NA,NA,0,50,0,8,34611,0,0,0,0,47,0,12760,1,0,3908,2,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.3591071351213,0,78.1262827194187,8.27103686579295,0.479807295692126,0
NA,NA,0,47,0,12,55019,0,206801,1,0,51,0,18110,4,0,9085,2,0,1,9,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,112.886496820125,3.98710293236717,91.8122024380438,9.11449004631935,0.237666733671238,0
NA,NA,0,42,1,11,200928,0,513817,1,1,25,1,5600,1,0,4020,1,0,2,14,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,197.795551436262,4.41897309142884,53.4459351590495,8.29928590689727,0.17471923406248,0
NA,NA,0,33,1,12,92060,1,0,0,0,24,0,14010,5,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,141.072619388848,0,81.565777509291,0,0.229637629081351,0
NA,NA,0,36,0,11,48901,0,210300,1,1,5,0,5100,1,0,3805,3,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,107.269086340388,3.99466935413672,51.1905565385007,8.24433404785609,0.160353108685536,0
NA,NA,3,38,3,9,38212,1,160245,0,1,61,1,22320,1,0,4326,4,0,6,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,96.4034330603702,3.87383079345612,101.099270462796,8.37262974022488,0.604220450892639,1
NA,NA,0,36,1,10,100095,1,0,0,0,15,0,17520,1,0,0,0,0,0,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,146.277847912778,0,90.4209823430095,0,0.21753332473464,0
NA,NA,0,56,0,8,42834,0,146455,1,1,29,1,22760,4,0,0,0,0,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101.289511776449,3.83463979495253,102.013209365094,0,0.0308742306879122,0
NA,NA,0,37,3,15,130123,0,158840,1,0,59,1,32260,4,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.875983529553,3.86997773359729,119.810331930747,0,0.125025697113786,0
NA,NA,0,57,0,13,27281,0,198619,1,0,24,0,22470,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,83.3158258748679,3.96895659451405,101.411922622404,0,0.371712110452333,0
NA,NA,0,37,4,11,34622,0,188514,1,1,30,0,20170,6,0,7875,1,0,0,8,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,92.3718160079557,3.94560702150425,96.4871367822871,8.97157543975902,0.153444540451951,0
NA,NA,1,38,3,15,57925,0,144063,1,1,16,0,30770,6,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.430611505934,3.82751082233305,117.226763771014,0,0.0893534044802426,0
NA,NA,1,39,3,17,25846,0,107211,1,1,68,1,26850,10,0,0,0,0,3,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,81.3891131431663,3.70183490567629,110.088845601063,0,0.485811126871232,0
NA,NA,0,43,2,13,126496,0,158840,1,1,22,1,26980,7,0,0,0,0,5,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,161.882257159096,3.86997773359729,110.334247350723,0,0.147400880317897,0
NA,NA,1,41,1,11,182782,1,0,0,1,36,1,23880,3,0,5639,2,1,5,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,189.852872759094,0,104.297481770919,8.6376393444921,0.806444015761001,1
NA,NA,0,28,4,12,94675,1,291876,0,1,47,0,10320,6,0,0,0,0,3,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.793977471875,4.14540930207041,70.8445327772921,0,0.319684176957844,0
NA,NA,0,47,0,0,0,0,67647,1,0,19,0,6200,9,0,23972,2,1,1,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.51413211705609,56.0134817471988,10.0846834760426,0.426736361804739,0
NA,NA,0,38,0,12,51778,0,122423,1,1,35,1,32460,1,0,1414,2,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,109.957511463708,3.75775551629842,120.15218297113,7.25488481007734,0.498454298465231,0
NA,NA,0,53,0,11,27045,0,161922,1,1,54,1,6800,6,0,6523,3,0,4,7,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,83.0029761783567,3.87839074786965,58.4502817243377,8.78324296374091,0.554578938122721,1
NA,NA,0,48,0,11,75984,0,0,0,0,42,1,37310,1,0,40386,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,129.823314223091,0,128.118380366428,10.606263229988,0.729995330091359,1
NA,NA,0,48,0,12,88745,0,241555,1,0,55,1,7050,1,0,1031,2,0,5,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138.850134888815,4.05770819013737,59.4312935429806,6.93925394604151,0.717249337176101,1
NA,NA,0,44,2,14,26377,1,169045,0,1,30,0,8540,1,0,4236,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82.1089688037953,3.89730382082062,64.9235230157692,8.35161075062656,0.554027628512594,1
NA,NA,0,54,0,6,73663,0,268990,1,1,14,1,41310,7,0,36700,1,1,3,5,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,128.091110564012,4.10733554174086,134.276942848247,10.5105592816278,0.263431407975891,0
NA,NA,0,55,0,15,87426,0,286182,1,1,41,0,8410,4,0,0,0,0,0,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137.952756743293,4.13619096419819,64.4660341722627,0,0.12409993193605,0
NA,NA,0,41,2,12,10758,0,92197,1,0,41,1,22210,7,0,0,0,0,2,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55.6851965350809,3.63925927269893,100.869271783651,0,0.256493673067903,0
NA,NA,0,57,0,12,210811,0,0,0,1,7,1,28280,1,0,3542,1,0,4,17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,201.950896396223,0,112.754012499113,8.17272910486547,0.314846568377986,0
NA,NA,0,48,0,8,75914,0,0,0,0,51,0,13240,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,129.771514201352,0,79.4676483143125,0,0.274938347583144,0
NA,NA,0,43,0,11,90213,0,293850,1,1,21,0,16210,4,0,0,0,0,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,139.840037348618,4.14856790875619,87.2388576046502,0,0.0703743876083319,0
NA,NA,0,47,0,11,93658,0,303850,1,1,37,0,6200,5,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142.127767008281,4.16428547568667,56.0134817471988,0,0.0717051081134591,0
NA,NA,0,55,0,11,34466,0,152288,0,0,32,0,17080,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.1913665656267,3.8516003916271,89.3669438709787,0,0.170036267150697,0
NA,NA,0,48,0,10,173279,0,0,0,0,27,0,22390,4,0,7357,2,0,8,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,185.514127855719,0,101.245315284614,8.90354343566472,0.290854761599339,0
NA,NA,0,41,1,0,0,0,65804,1,0,31,0,5600,1,0,7792,3,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.50318045515344,53.4459351590495,8.96098117384356,0.573111647731017,1
NA,NA,2,42,3,17,28916,0,115937,1,0,43,0,8300,4,0,958,1,0,4,7,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,85.4422836812762,3.73471178929112,64.0759421455177,6.86589107488344,0.730995484286555,1
NA,NA,0,32,2,7,51778,1,466804,0,1,43,1,30470,10,0,6042,3,0,0,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,109.957511463708,4.37131603770151,116.698480539733,8.70665585636156,0.41337274671209,0
NA,NA,0,34,3,9,23439,0,113409,1,0,38,0,7240,4,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0159895122377,3.72541938339046,60.1643846277023,0,0.350969307045091,0
NA,NA,0,46,0,11,68126,0,214584,1,0,52,0,21160,1,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,123.829603253121,4.00378270318467,98.6421934403535,0,0.0842215403013264,0
NA,NA,0,50,0,0,0,0,0,0,0,37,0,6500,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,57.2470428120587,0,0.587544844950557,1
NA,NA,0,43,1,8,23921,1,0,0,0,25,0,14070,21,0,3805,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,78.7066540748518,0,81.7266276995035,8.24433404785609,0.435451978634274,0
NA,NA,0,47,0,11,78953,0,233925,1,1,23,1,17410,4,0,0,0,0,1,8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.995954139993,4.04301786261041,90.1588230024104,0,0.188974944852839,0
NA,NA,0,46,0,10,107872,0,324375,1,0,35,0,12290,4,0,4784,3,0,3,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,151.094786887584,4.1951583025652,76.7862428369062,8.47324130388705,0.260211310534601,0
NA,NA,0,56,0,14,13692,0,134847,1,0,28,0,35620,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,61.8144719407932,3.79902424905784,125.409632407396,0,0.209976252231638,0
NA,NA,0,40,0,12,74117,0,252030,1,0,24,1,28620,1,0,5784,1,0,0,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.432347696061,4.07721959785067,113.376931591841,8.66302363962778,0.273679022686297,0
NA,NA,0,38,0,11,71263,0,193720,1,0,34,1,14980,9,0,29447,1,1,0,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.267085386464,3.95777147455128,84.122262747001,10.2903812750589,0.378429483147183,0
NA,NA,1,36,1,11,109631,0,277683,1,0,15,1,29960,10,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.156724863862,4.12212417244345,115.793924667104,0,0.0810925742279572,0
NA,NA,0,30,0,10,37614,0,165402,1,1,75,1,16170,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.7472572763793,3.88772113439755,87.1395512690203,0,0.0432487215451696,0
NA,NA,0,42,0,7,2763,0,0,1,1,44,1,7230,4,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30.9113464858596,0,60.1260612672948,0,0.0835908509351657,0
NA,NA,0,54,0,7,91916,0,266099,1,0,42,0,16090,1,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,140.977028862987,4.10232332554691,86.9405406009559,0,0.014578625365269,0
NA,NA,1,39,1,12,51778,1,0,0,1,40,1,5400,6,0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,109.957511463708,0,52.55735771913,0,0.798170640944893,1
NA,NA,0,54,0,9,94995,0,301004,1,0,42,1,33700,7,0,5172,1,0,6,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,143.002761289301,4.15985953506097,122.246767542218,8.55120807000351,0.0251154852434119,0
NA,NA,1,36,2,9,21873,1,118100,0,1,27,0,7290,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.7147193379516,3.74252093536145,60.3555748342082,0,0.0567092896952385,0
NA,NA,0,48,0,5,92868,0,256927,1,0,39,0,15590,7,0,0,0,0,2,9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,141.607422563893,4.08609539240787,85.6844590202986,0,0.0586003333845732,0
NA,NA,0,53,0,10,185291,0,475137,1,0,49,0,22070,17,0,0,0,0,3,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,190.976936652023,4.38006474507939,100.575656386651,0,0.0232388486666915,0
NA,NA,0,48,0,12,59334,0,208034,0,1,50,0,12230,3,0,0,0,0,3,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.638109160006,3.98978210516235,76.6131989857744,0,0.19797300838528,0
NA,NA,0,38,0,11,48207,0,179539,0,0,38,0,10120,3,0,1842,3,0,4,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,106.607234061391,3.92391819401894,70.2082610336289,7.51914995766982,0.592991730593472,1
NA,NA,0,45,0,10,96708,0,272829,1,0,29,1,7880,4,0,4148,2,0,7,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144.113683911193,4.11391799132788,62.5602659467339,8.33062262033287,0.51767587534957,1
NA,NA,0,30,0,0,0,0,0,0,0,18,0,1500,10,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.119108217154,0,0.0974163937531768,0
NA,NA,0,46,0,10,134752,0,0,0,1,30,1,29930,4,0,3722,2,0,1,13,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166.375261140928,0,115.740457966107,8.22228507387272,0.329301591584181,0
NA,NA,1,45,1,10,39032,1,209556,0,0,43,0,10520,1,0,0,0,0,1,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,97.2938095579596,3.99306988692079,71.4741922635949,0,0.414051893111583,0
NA,NA,0,28,2,12,56943,1,0,0,1,60,0,5810,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114.579169200247,0,54.3607195950477,0,0.0535809550640689,0
NA,NA,0,44,0,12,87190,0,260524,1,1,36,1,24900,3,0,0,0,0,0,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137.791386900375,4.09251984804166,106.328062190384,0,0.157216493242056,0
NA,NA,0,52,0,14,284898,0,645241,1,1,33,1,35190,3,0,0,0,0,0,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,230.080869741788,4.5341781627549,124.709426490315,0,0.0428412937761739,0
NA,NA,0,47,0,7,28654,0,144131,0,1,22,0,10990,1,0,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,85.1062032196211,3.82771493052324,72.9289458667639,0,0.0490035664972494,0
NA,NA,0,45,1,15,91898,0,318207,1,1,47,0,16190,14,0,0,0,0,2,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140.965074078499,4.1860672336813,87.1892209674499,0,0.0461375265292517,0
NA,NA,2,36,3,6,26011,0,133863,1,1,41,0,18290,6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6136877819692,3.79588146879943,92.2317647024297,0,0.433603319036722,0
NA,NA,0,39,0,11,107949,0,273486,0,0,49,0,7330,10,0,8043,2,0,6,11,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,151.141477708428,4.11503625841411,60.5080186812458,8.99268175089254,0.430094136093116,0
NA,NA,1,52,1,12,50726,1,220288,0,1,12,0,1500,7,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108.984530425258,4.015669526538,29.119108217154,0,0.168157415433157,0
NA,NA,0,40,0,11,4404,0,0,0,0,54,0,10400,4,0,21205,2,0,1,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.8256052007343,0,71.0971790522263,9.96203943948574,0.283672626582217,0
NA,NA,0,31,2,7,35053,1,125625,0,1,28,1,12860,10,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8679819942893,3.76873496097457,78.4079477030618,0,0.621048945026251,1
